"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000259468",1.72177734351289,-4.51854541801463,4.83144808707095,3.08707627890266,0.797841192391437,NA,NA
"ENSG00000259469",0.6497952275017,-4.29130381851182,5.53715758038275,2.50142412224102,0.868308249473958,NA,NA
"ENSG00000259474",10.3150201962434,7.12680329690772,5.51455136594559,3.67700766035226,NA,NA,NA
"ENSG00000259478",5.74429716128412,-15.0175364040225,5.64882577564224,4.96173505214901,NA,NA,NA
"ENSG00000259488",26.3045914567741,1.76684377142596,4.3219712526461,3.97017582340708,NA,NA,NA
"ENSG00000259495",0.699704321046336,-0.456647681175093,5.64882577558408,1.24463198660168,0.974622835355419,NA,NA
"ENSG00000259498",0.404972455396053,0.505096086146496,5.64882577565415,2.05701680187494,0.91438074428148,NA,NA
"ENSG00000259502",2.57602650812843,-0.456601587904301,5.64882577564404,5.03303643594982,0.539582987617424,NA,NA
"ENSG00000259519",1.61027440823634,0.995388743670694,5.10924218380729,2.01969519931234,0.917878348749684,NA,NA
"ENSG00000259522",1.18107067190217,3.93125863196257,5.55655061865488,2.50439922759748,0.867974997282481,NA,NA
"ENSG00000259528",1.90553288742162,0.505078866486297,5.64882577564495,4.98020428035709,NA,NA,NA
"ENSG00000259536",2.0762941487057,4.47730596482553,5.54652313484275,4.11500102260027,NA,NA,NA
"ENSG00000259543",2.22357101731152,0.505011629314605,5.64882577556379,4.22265983212281,0.646572943168925,NA,NA
"ENSG00000259545",2.02528033587593,-1.84195420345864,5.55954214619402,3.85565598380011,0.696202622139189,NA,NA
"ENSG00000259553",0.261011985010071,-2.03342306130528,5.55522666649044,1.32778143736883,0.970103727500009,NA,NA
"ENSG00000259575",1.1554391247852,0.50508509397558,5.64882577564597,4.06478341683941,0.667909694495553,NA,NA
"ENSG00000259577",5.50168921694747,-2.90960043451329,5.51440980626619,3.78497874105688,0.705747596989622,NA,NA
"ENSG00000259581",2.45578837873875,-0.456651358387833,5.64882577560162,3.87379018327174,0.693751299825119,NA,NA
"ENSG00000259583",6.08122852535527,-0.456721902546452,5.27706556862962,4.93435777185663,0.55225944813511,NA,NA
"ENSG00000259585",6.33277419518168,-15.7941935554074,5.56846325637308,3.40230846401007,NA,NA,NA
"ENSG00000259587",0.638802013681165,-3.43656339900216,5.53626804687125,2.63143632928008,0.853477578062034,NA,NA
"ENSG00000259589",5.00135773326739,-4.96818356643587,4.93166431032529,3.25090039814886,0.776761042519676,NA,NA
"ENSG00000259590",3.39394268196961,0.504936547380544,5.64882577549303,3.90792205408013,0.689135584659449,NA,NA
"ENSG00000259591",1.18757512124348,-2.00268591421005,5.58523351475812,3.47100568831394,0.747823182910356,NA,NA
"ENSG00000259592",0.825046494782048,4.30088368664245,5.54936041144041,1.87601200908558,0.930741113637983,NA,NA
"ENSG00000259595",0.724394834371851,-4.51361830587364,5.5353809268089,2.7220561372279,0.842835238895836,NA,NA
"ENSG00000259598",0.421856155519175,0.505100310959465,5.64882577565891,2.1187142700826,0.908462934360086,NA,NA
"ENSG00000259604",0.915313995385766,0.505091273784838,5.64882577564739,3.69198890513919,0.718275629225857,NA,NA
"ENSG00000259612",1.68668154064012,1.65893439897065,1.5423877540452,2.48082006070473,0.870608000501487,NA,NA
"ENSG00000259618",6.25050849077606,3.5169139203632,4.71006910079873,4.08152658617941,0.665644504787027,NA,NA
"ENSG00000259621",0.860275543742222,1.4668603228063,5.64882577564826,3.15638265837246,0.788978764840097,NA,NA
"ENSG00000259628",4.78384263719021,1.17589120953151,3.60045970892939,0.350140638035484,0.999215280809183,NA,NA
"ENSG00000259630",14.2396294775729,3.80700628949954,2.89241728660648,4.6713970544516,NA,NA,NA
"ENSG00000259632",1.621223621116,-4.00736084607212,5.53249211021904,2.16419410484949,0.903995107575787,NA,NA
"ENSG00000259639",0.553249832899294,1.46687441195102,4.80244336515137,1.23402798401948,0.975170615825997,NA,NA
"ENSG00000259648",9.85376857883481,-7.12030851419569,5.64882577555001,4.98045140469651,NA,NA,NA
"ENSG00000259649",2.69568502412096,-5.39939460572962,5.53048462720701,2.685154638684,0.847197632524146,NA,NA
"ENSG00000259654",1.51444838969123,0.505034392368679,5.64882577557735,3.7399751152608,0.711815778847503,NA,NA
"ENSG00000259665",0.56168069351188,0.5050384887838,5.64882577556336,1.63116046122684,0.950311099380278,NA,NA
"ENSG00000259668",1.46549955575546,0.505085233474871,5.64882577564595,4.52966005596286,0.605386052321631,NA,NA
"ENSG00000259670",0.382213846535455,-3.79617886315819,5.5422474024066,2.22829039536258,0.897551231735596,NA,NA
"ENSG00000259674",5.38872389064528,1.46682144747413,5.64882577564253,6.36729411977711,0.38332709635794,NA,NA
"ENSG00000259677",4.70206608716927,0.504897723220498,5.64882577548178,3.86913981111568,NA,NA,NA
"ENSG00000259682",5.14675926680854,5.61292276610312,5.53462046417078,5.01624809678282,0.541730869972974,NA,NA
"ENSG00000259683",4.60844191041445,-0.383523403127718,5.40593238041112,3.70090347264198,0.717076472983485,NA,NA
"ENSG00000259685",2.12620379064911,-0.189037526416439,5.4150017872227,3.27150827438959,0.774078748342758,NA,NA
"ENSG00000259692",8.01912271078247,5.84331585776183,5.52901946666947,4.16587879476924,NA,NA,NA
"ENSG00000259698",0.259440444281434,0.505120269307409,5.6488257756629,1.65745650335274,0.948358212387351,NA,NA
"ENSG00000259709",0.566430740548453,0.505080376663757,5.64882577565571,2.15456103886211,0.904948778249973,NA,NA
"ENSG00000259710",4.71630978916533,-6.56968842615055,5.52727242325882,5.12534825241164,NA,NA,NA
"ENSG00000259713",1.10495579081366,-0.45658161337553,5.64882577564765,3.70311880414328,0.716778406828605,NA,NA
"ENSG00000259722",0.290674508250755,0.505121980552587,5.64882577566538,1.90394641136502,0.928317149572841,NA,NA
"ENSG00000259726",0.297088380374448,1.46686345025172,5.64882577567637,0.732521967945019,0.993762127451995,NA,NA
"ENSG00000259728",6.76104228072044,-2.0423848152282,4.34723447393177,6.91413606278773,NA,NA,"LINC00933"
"ENSG00000259735",2.07516815799428,0.504999139186947,5.64882577558523,3.47432030062551,0.747383075364403,NA,NA
"ENSG00000259755",2.30673532144822,0.505073795313372,5.6488257756441,5.28730370272983,0.507527034290474,NA,NA
"ENSG00000259762",2.43291945372899,1.46682399803739,5.64882577564405,4.61704307027035,0.593780311416189,NA,NA
"ENSG00000259771",1.04112583750565,-4.79680986252765,5.53347952267656,2.68591103331291,0.847108603146129,NA,NA
"ENSG00000259772",1.99321314260416,0.505077157200133,5.64882577564456,5.03982958923217,0.538714927175536,NA,NA
"ENSG00000259773",1.76010432223183,-3.90107224532169,5.54101925291163,3.05902322223417,0.801403180146551,NA,NA
"ENSG00000259774",0.39382446010803,-2.4346673718896,5.54783450475729,1.45830895579869,0.962215692374729,NA,"LOC103171574"
"ENSG00000259775",4.2740042100357,0.504916057007387,5.64882577548043,4.11299775907741,0.661387842990579,NA,NA
"ENSG00000259782",3.98599107612925,2.6303022914207,3.27331241287021,5.83567343530132,0.441847723092055,NA,NA
"ENSG00000259790",1.15548573680806,-3.07991245435581,3.00722225594837,2.23265484223799,0.897106332190334,NA,NA
"ENSG00000259792",1.23120474838954,-4.64475554684726,5.53445407141084,3.17557879515525,0.786509172939711,NA,NA
"ENSG00000259807",1.70470097515492,-4.51874476010043,5.53016861185528,3.03363130163887,0.804614066203076,NA,NA
"ENSG00000259810",11.1977108532263,-6.40486376214865,5.64882577557304,5.88374648914699,NA,NA,NA
"ENSG00000259823",1.25693785605682,0.505059902206888,5.64882577564539,3.56295727398487,0.735575538740137,NA,"LYPD8"
"ENSG00000259840",1.27909211162726,0.505082747592572,5.64882577564551,4.23682729713597,0.64466167030187,NA,NA
"ENSG00000259848",0.349742010200283,0.505075078866223,5.64882577566634,0.919668586756586,0.988474996578673,NA,"LOC442028"
"ENSG00000259866",3.27264503187533,-6.44737190676344,5.52749976923989,2.97828561861803,NA,NA,NA
"ENSG00000259867",0.579607617298104,-1.05511458933482,5.6369895833896,2.11072569618166,0.90923855456893,NA,NA
"ENSG00000259868",0.747778792021442,0.505072922310355,5.64882577565171,2.59801999260186,0.857340415614395,NA,NA
"ENSG00000259869",0.380736146066156,-3.58956365968641,5.5449428930394,1.83168325829724,0.934509426098048,NA,NA
"ENSG00000259881",0.694309418464115,-4.29131621097045,5.53715747351675,2.47407125972765,0.871358143798416,NA,NA
"ENSG00000259884",0.737328657548625,-0.456591089730611,5.64882577564954,2.62774292358118,0.853906200400211,NA,NA
"ENSG00000259895",0.657957982286158,5.08644081994226,5.53900384602656,3.19064385739931,0.784566722180249,NA,"LOC729652"
"ENSG00000259897",0.329609833967439,1.46686530961354,5.6488257756456,1.1741237052283,0.978143525802345,NA,NA
"ENSG00000259899",1.173630221237,4.53369959537029,5.53546578410701,2.45646256149983,0.873308024093851,NA,NA
"ENSG00000259905",6.63230462429126,-15.9991748489173,4.39670519801915,7.26993512854667,NA,NA,"PWRN1"
"ENSG00000259907",2.72506252997651,1.46683638464916,5.64882577564371,5.16707597444111,NA,NA,NA
"ENSG00000259920",2.52888341115352,-3.09487551426256,5.55319546779699,3.09416705599344,0.796938488319503,NA,NA
"ENSG00000259926",31.4734120040741,19.5966736420345,4.2947793368768,2.49947682002734,NA,NA,NA
"ENSG00000259928",0.282438748561383,0.505111128415655,5.64882577566951,1.45863667850759,0.96219467977038,NA,NA
"ENSG00000259931",2.30424915342773,0.50507382676171,5.64882577564411,5.28354682090544,0.507993856915476,NA,NA
"ENSG00000259935",10.1969682757949,4.31243538144225,4.4934868993769,5.18433086176388,NA,NA,NA
"ENSG00000259940",2.97938219393968,-0.456685327421828,5.64882577555709,4.06651790332512,0.667675019819968,NA,NA
"ENSG00000259941",0.611542154456728,-4.47468682166409,5.53567266246713,2.98896221398424,0.810230911204831,NA,NA
"ENSG00000259954",0.287020558447532,-1.59231437000626,5.60497502414129,1.30553719867266,0.971351497177145,NA,"IL21R-AS1"
"ENSG00000259961",0.763776452042807,0.505095444208995,5.64882577564861,3.39040344310184,0.758489306189254,NA,NA
"ENSG00000259964",0.277040273531511,-2.16894713809806,5.57868373894187,0.767639329617595,0.992913405798585,NA,NA
"ENSG00000259984",0.78321758008474,5.25321116832339,5.53743946666945,3.06126113022652,0.80111958159653,NA,NA
"ENSG00000259989",2.80334145371351,-5.54624619141458,5.52992532378983,4.38784482499974,0.624343862582341,NA,NA
"ENSG00000259994",47.6541325732279,-5.12496784097779,2.82330453428476,4.29332732479014,NA,NA,NA
"ENSG00000260005",0.457043092103543,-3.50373059379147,5.54618069429939,1.91032553282741,0.927758326014016,NA,NA
"ENSG00000260012",1.56707677079537,-5.83260669413784,5.52898543933625,4.5544752728229,0.602083826344156,NA,NA
"ENSG00000260021",1.524037323511,0.504980655673699,5.64882577550545,2.87048880472368,0.82491754443972,NA,NA
"ENSG00000260022",5.06323351163098,-10.4700925249952,5.64882577557604,4.37346786947533,NA,NA,NA
"ENSG00000260025",4.50577188037296,0.504998163421079,5.64882577556657,5.45658723666295,0.486719179915195,NA,NA
"ENSG00000260027",4.46761588928767,4.63765864374563,5.49205808016734,2.63019924441251,0.853621188570791,NA,"HOXB7"
"ENSG00000260029",0.282483286740962,0.505089114315353,5.64882577568397,0.796904060640333,0.992156422061214,NA,NA
"ENSG00000260031",0.258377340667338,0.505124667851886,5.64882577566837,1.72223480677943,0.943391824439352,NA,NA
"ENSG00000260033",0.186337643906318,0.505126949247899,5.64882577567039,1.16972007500945,0.978353907806673,NA,NA
"ENSG00000260034",8.88670627356348,2.75328920120644,4.54690290500453,5.69478984186306,NA,NA,"LCMT1-AS2"
"ENSG00000260035",4.69140633461359,2.68545714889341,2.59067473073557,9.78989888513355,0.133783245981894,NA,NA
"ENSG00000260053",0.370413970751866,-1.76251949637961,5.59611165510393,0.440416200071887,0.998489843520421,NA,NA
"ENSG00000260062",0.345666129244625,-0.0230433949618315,5.53797223304404,0.753141112965331,0.993271630157257,NA,NA
"ENSG00000260064",13.8001037468906,-19.2853661253698,5.53174002374954,3.62296965537762,NA,NA,NA
"ENSG00000260075",3.99433004209953,4.15991222483288,4.10551019818851,4.5355647300167,0.604599860040831,NA,NA
"ENSG00000260082",0.398351363562017,0.505109637746359,5.64882577565499,2.30687850680352,0.889424106684857,NA,NA
"ENSG00000260088",6.82304105881155,6.4330611342445,5.04920431683566,2.83717118174449,NA,NA,"LOC101929224"
"ENSG00000260089",7.77997582852415,0.492487632693282,5.64882577563836,5.09981185608663,NA,NA,NA
"ENSG00000260093",1.60163100302611,-5.70748874492938,5.52937328728398,3.55725677084267,0.736337007001472,NA,NA
"ENSG00000260095",0.223241280594119,0.50511235788301,5.64882577566898,1.1419777453542,0.97965358623868,NA,NA
"ENSG00000260100",9.70030396067356,-3.0736972916887,5.64882577564193,6.26358692672002,NA,NA,NA
"ENSG00000260105",0.802649077724455,-4.86716364997812,5.53306214823738,3.43677586670236,0.752361507744591,NA,"AOC4P"
"ENSG00000260115",1.91104494423397,0.505012881663593,5.64882577556216,3.93300353054542,0.685742547389873,NA,NA
"ENSG00000260132",1.82792790325763,0.505009614947478,5.6488257755609,3.80752671853837,0.702704254931736,NA,NA
"ENSG00000260133",6.2930262573382,16.9513727903483,5.53594248419489,3.04424220725436,NA,NA,NA
"ENSG00000260158",0.290484144103351,3.74261708857039,5.56099253286415,1.58725303719217,0.953489430708695,NA,NA
"ENSG00000260174",0.747470967387901,0.195850412518984,4.01479039394036,1.14532973194282,0.979498907668108,NA,NA
"ENSG00000260176",3.61862712260435,-0.616831057624077,1.84725400463953,1.4813180799038,0.960725861889705,NA,NA
"ENSG00000260179",3.71635865252142,0.505005755378508,5.64882577563163,4.73317181205515,NA,NA,NA
"ENSG00000260183",2.02246464940615,6.70736517993773,5.52932556677579,5.08195732363123,0.533345334971751,NA,NA
"ENSG00000260193",1.68051989196881,-3.24351428572414,5.55041397214213,3.85259502379972,0.696616313674712,NA,NA
"ENSG00000260206",4.94359709641797,-3.83196777058575,5.31405461269038,4.34209008582049,0.630487613091911,NA,NA
"ENSG00000260228",8.98053599820426,-12.2744726476862,5.64882577546626,3.96994955488059,NA,NA,"LOC102724163"
"ENSG00000260230",0.299781474880682,1.46687479141122,5.64882577566703,1.05923103324297,0.983266939726701,NA,"FRRS1L"
"ENSG00000260234",1.04625771923432,0.505025302306196,5.64882577557751,2.65427569514259,0.850817954987535,NA,NA
"ENSG00000260238",6.31877070177902,2.76587218198055,3.8426587803028,2.99064612798516,0.810019923243706,NA,"PMF1-BGLAP"
"ENSG00000260240",1.13260310952654,-1.70714736888758,2.0488646556351,3.06070389806098,0.801190205868465,NA,NA
"ENSG00000260246",0.618206489864505,-3.28116050978218,5.54975355971907,1.72735444591579,0.942989978446748,NA,NA
"ENSG00000260249",4.24321825015758,-21.36270847692,5.52630276383684,4.59364548564271,NA,NA,"LOC101927272"
"ENSG00000260252",0.746346528750716,-4.76131259272711,5.53369794792229,3.31259316884221,0.768713001066553,NA,NA
"ENSG00000260254",0.260489035703018,-2.55852426301139,5.56596734156003,0.911774151277822,0.988736743712372,NA,NA
"ENSG00000260259",5.667232389226,6.54483545554397,5.52988082173652,1.71713290630454,0.943790926998122,NA,NA
"ENSG00000260261",6.3340134199034,1.91992604810603,3.14363494948098,8.15667157228361,0.226848438193688,NA,NA
"ENSG00000260265",3.52897056302106,7.42271184655596,5.52750049663016,4.30300425431967,NA,NA,NA
"ENSG00000260269",4.46006633629839,0.504893737040726,5.6488257754675,3.92162661713586,0.687281729556407,NA,NA
"ENSG00000260271",12.5975631931617,-0.456737464359966,5.03152729565661,6.68526608408854,NA,NA,NA
"ENSG00000260274",5.74711880775263,-4.59146539620126,5.53482060841253,3.24978662590826,0.776905830263444,NA,NA
"ENSG00000260277",1.73113246724692,0.50501943588352,5.6488257755663,3.82029209789543,0.700980505325254,NA,NA
"ENSG00000260280",1.62656134423445,1.4261080641874,2.73733329056567,3.68258804485835,0.719539716607206,NA,"SLX1B-SULT1A4"
"ENSG00000260281",1.28301532698699,0.505027035825417,5.64882577558161,3.07802361359628,0.798992282257345,NA,NA
"ENSG00000260282",2.89779703691586,6.85306287422268,5.52887699649395,4.56283464126311,NA,NA,NA
"ENSG00000260287",0.617612994565733,-3.22161311636633,5.550806133652,0.904890783349302,0.988962130883517,NA,"TBC1D3G"
"ENSG00000260300",6.21866437771685,-0.419856354633363,5.36322763263137,3.95350870807462,0.682968043372529,NA,NA
"ENSG00000260303",0.364156546719289,1.46685073664723,5.64882577564341,0.91197216798367,0.988730220823587,NA,NA
"ENSG00000260316",0.649209984236386,0.505099183707674,5.64882577564991,3.12266367624175,0.793301307378248,NA,NA
"ENSG00000260325",0.51604297980618,0.505053425816603,5.64882577562032,1.42446501891592,0.964353286540084,NA,"HSPB9"
"ENSG00000260326",0.763054449077269,1.4123803180645,2.62328894319421,3.23721765626683,0.778538468738532,NA,NA
"ENSG00000260331",3.46658229841356,2.93183460959421,5.58821391219524,4.21385374765108,NA,NA,NA
"ENSG00000260335",0.3347433866027,0.505088899349264,5.648825775625,1.49686101615166,0.959702799330499,NA,NA
"ENSG00000260339",0.335384817552168,-2.05633499346061,5.58303805669049,1.13700843567707,0.979881705368631,NA,"HEXA-AS1"
"ENSG00000260342",2.42823922948596,-5.0600065373113,5.53201699972223,3.26238090985844,0.775267526133525,NA,NA
"ENSG00000260343",0.226318569174963,2.16952870755293,5.63183404406516,0.719460366521133,0.994061420149851,NA,"LINC01043"
"ENSG00000260351",1.16885750826439,0.505029650523332,5.648825775569,3.18005184354613,0.785932821970233,NA,NA
"ENSG00000260352",5.77471485232876,0.504999100225568,5.04951865401354,5.94165409959768,0.429757715223304,NA,NA
"ENSG00000260361",5.15495299191988,5.9610544697298,4.66615980674388,4.24668453611484,0.643332315638094,NA,NA
"ENSG00000260366",3.94519865099417,-3.5130212618346,5.53567178303604,4.64911102706557,NA,NA,NA
"ENSG00000260367",1.54527795757878,-0.633812602712416,5.42940475561721,2.42295283599496,0.876988855582919,NA,NA
"ENSG00000260369",1.31169280503968,-2.05642546026484,5.58303442210684,2.37586261964078,0.882093724161805,NA,NA
"ENSG00000260372",3.70425835271951,-1.94491170521286,3.35832333204341,7.39028227302039,0.28625630896058,NA,NA
"ENSG00000260382",0.769600391236215,2.46605033659438,5.61222481923002,1.39292625449461,0.966287310038674,NA,NA
"ENSG00000260386",24.2032151616957,0.492609786779173,4.87630534521359,4.83674502872501,NA,NA,"LINC01225"
"ENSG00000260389",1.37631505230553,0.545558631722389,1.72603337111899,4.06247639987568,0.66822183711238,NA,"WBP11P1"
"ENSG00000260392",4.7112266839699,-3.87786276204676,5.53322299331271,2.64468175592843,0.851937059099609,NA,NA
"ENSG00000260398",0.190733219474655,-2.80363106804873,5.55954465978621,1.19508471386469,0.977126797067917,NA,NA
"ENSG00000260405",5.50668342524299,-7.01603398892521,3.28754903971132,7.25717216469656,0.297717579598756,NA,NA
"ENSG00000260409",5.70172126025834,-6.98485717318927,5.52662983000202,4.31396790003937,NA,NA,NA
"ENSG00000260413",0.214805054217875,-2.58269230114306,5.56528490133218,1.00489209334553,0.985426191131714,NA,NA
"ENSG00000260417",3.24668314483262,-4.17112426709532,2.72997514706605,9.26485187922351,0.159221719860276,NA,NA
"ENSG00000260425",0.539028048542184,-4.2912737142016,5.53715783995441,2.7774935155763,0.836210647253586,NA,NA
"ENSG00000260428",0.595308983548559,1.46682818064864,5.64882577561027,1.73643193698985,0.942274145184569,NA,"SCX"
"ENSG00000260436",5.85299013388516,-0.917892971734369,1.4020636595532,6.70616664878193,0.348877394338649,NA,NA
"ENSG00000260439",10.1256683342416,19.1493346468959,5.52706900306606,4.32264375357371,NA,NA,"LMF1-AS1"
"ENSG00000260442",4.50692459335583,-6.4827487038379,2.75241029629581,12.235225993663,0.0569222850934908,NA,"ATP2A1-AS1"
"ENSG00000260443",4.81759125318369,-3.0585808212053,5.55391902884284,4.35268863385246,NA,NA,NA
"ENSG00000260447",0.472010821083067,1.46693039699009,4.10530526153591,1.39449174163443,0.966192635399405,NA,NA
"ENSG00000260456",8.85841841053387,2.887291601801,5.18843956594494,4.02542719481285,NA,NA,"C16orf95"
"ENSG00000260459",1.48566970883719,0.505084586842854,5.648825775646,4.56148450369727,0.60115198419106,NA,NA
"ENSG00000260460",0.34827676239197,-0.456553964717799,5.64882577566255,1.75110734991339,0.941107891915906,NA,NA
"ENSG00000260473",1.63023554465284,0.505006199461067,5.64882577555883,3.30783791296433,0.769335247209215,NA,NA
"ENSG00000260475",12.7065364450326,3.36247585527036,4.75611815625988,3.61016510766832,NA,NA,NA
"ENSG00000260479",12.8441158163901,-4.03533346560204,3.78509436442402,4.85049170296159,NA,NA,NA
"ENSG00000260488",2.4666982832611,0.505052957946806,5.64882577564178,5.02111678960083,NA,NA,NA
"ENSG00000260494",2.77610295076673,2.01688802917651,1.97949891434022,10.2939834288317,0.112805267251121,NA,NA
"ENSG00000260495",0.334470783300939,0.505094678889863,5.64882577566818,1.34177648800718,0.969304207774551,NA,NA
"ENSG00000260498",2.19296164320312,0.505075955891558,5.64882577564439,5.21193646073812,0.516932317306634,NA,NA
"ENSG00000260505",0.448712001979947,0.505072416304319,5.64882577563898,1.6171594198892,0.951335843187556,NA,NA
"ENSG00000260509",7.67472914310295,-16.6329301602417,5.25898913550415,4.50397700934823,NA,NA,NA
"ENSG00000260510",1.53627237646758,-5.05993577291969,5.53201735830383,3.54503453031037,0.737968728051212,NA,NA
"ENSG00000260514",0.315082184711829,0.505104249562018,5.64882577566228,1.58627734700823,0.953558878045511,NA,NA
"ENSG00000260518",2.00875290336249,-1.63561192135822,2.08510099357988,3.91526390304395,0.688142466258682,NA,NA
"ENSG00000260519",3.41986216547517,-6.1756232733222,5.52807940572421,4.26790836104978,NA,NA,NA
"ENSG00000260520",2.39487349648661,0.505053443284064,5.64882577564357,4.87984997345994,NA,NA,NA
"ENSG00000260526",15.6330300459456,-22.4001592734849,5.23131863995427,4.23444053337856,NA,NA,"LOC105377371"
"ENSG00000260536",5.08702520108934,-6.63170320381831,5.52716431161059,4.05975942500022,NA,NA,NA
"ENSG00000260537",1.16571894430288,1.9518167199084,2.39459917399949,1.93644629492344,0.925449784429761,NA,NA
"ENSG00000260541",1.28237806546967,-3.89854850403509,5.54104776981491,2.2070480173089,0.899705570181035,NA,NA
"ENSG00000260549",0.991854919975418,-5.11832617410584,5.53172742810117,3.40937952630481,0.755984705056462,NA,"MT1L"
"ENSG00000260552",2.0586677690512,5.14560799967923,5.5317318619916,3.57268320434265,0.734275744767905,NA,"LOC101927809"
"ENSG00000260568",0.938022981211117,-0.456597559076818,5.64882577564755,2.98793157990537,0.810360016067493,NA,NA
"ENSG00000260578",0.432997599864232,1.46684826445339,5.64882577561322,1.45544988508396,0.962398752922846,NA,NA
"ENSG00000260594",7.23766600309612,-6.67993510079803,5.52708338097433,5.02169373252473,NA,NA,NA
"ENSG00000260602",1.27925520727307,-0.909219675415003,1.98326352613713,2.03542626400839,0.916411769487321,NA,NA
"ENSG00000260608",4.70933050884247,6.51561237125271,5.5299885055997,4.80207358890151,0.569437889169796,NA,NA
"ENSG00000260612",0.248782176250239,-3.17338506827887,5.55169085677976,1.54340801517371,0.956559144315626,NA,NA
"ENSG00000260613",20.9418318730542,0.686275627811001,2.95540686979788,15.5598171080545,NA,NA,NA
"ENSG00000260614",5.65626251783896,13.3503134836074,5.64882577555969,4.24087910424434,NA,NA,NA
"ENSG00000260615",1.20153557763333,4.29292754856434,2.81648217418154,4.79407879799889,0.570482446564128,NA,NA
"ENSG00000260619",0.218335267402579,-1.05509282289343,5.63699004122001,0.930511955149157,0.988109795071108,NA,NA
"ENSG00000260643",0.588488143344526,0.505101482327378,5.64882577565081,2.95100285056171,0.814970908432387,NA,NA
"ENSG00000260644",0.280367589345344,0.505092375754639,5.64882577563109,1.21348808072338,0.976213253635132,NA,NA
"ENSG00000260646",0.224904183820522,-2.00264162100631,5.58523536091573,0.703868887453996,0.994407190851633,NA,NA
"ENSG00000260657",1.14709560817042,0.5050608553995,5.64882577564744,3.35276552879289,0.763444254220662,NA,NA
"ENSG00000260660",0.424917122209868,1.46683178979918,5.64882577563768,0.885618619785795,0.989579159149964,NA,NA
"ENSG00000260661",6.38283293935217,-3.82933518694145,5.64882577564212,5.50126978810688,NA,NA,NA
"ENSG00000260668",2.26845356825556,-0.508233826237812,2.05145339074232,5.16541192656449,0.522779762667522,NA,NA
"ENSG00000260671",1.37071727045027,-0.456637325144281,5.6488257755766,3.21322341481628,0.781648439323238,NA,NA
"ENSG00000260672",13.5381333276344,2.17623637969694,4.80609345584035,5.77657899954932,NA,NA,NA
"ENSG00000260691",6.04903897832073,1.45824256183675,2.02647762001542,4.98781050104516,0.545377464464113,NA,"ANKRD20A1"
"ENSG00000260693",5.55245978802981,3.24138838873914,1.67875184438346,8.2434781310883,0.220802698438067,NA,NA
"ENSG00000260694",2.14371839201769,0.550938067299522,5.41444612986747,3.32108305984422,0.767601299509153,NA,NA
"ENSG00000260706",1.03592327773351,0.505093212735079,5.64882577564791,3.94738137545649,0.683797159177482,NA,NA
"ENSG00000260714",2.87885374553787,1.12689642395598,5.42283747700237,2.55817325023007,0.861901185810033,NA,NA
"ENSG00000260721",4.57997498034276,-2.67364900348958,5.64882577564243,4.9253071129214,NA,NA,NA
"ENSG00000260727",1.11395347460418,-3.47407801272371,5.54662563627982,1.75974964035575,0.940415920135986,NA,"SLC7A5P1"
"ENSG00000260740",0.818902255645346,-3.64411992595304,5.54419339909317,2.29603295458945,0.890560115396718,NA,NA
"ENSG00000260774",2.45600988901803,-3.09780572973139,5.53932417257033,2.56612413896675,0.860995159986818,NA,NA
"ENSG00000260779",0.442912454256771,4.51612372943935,5.54594534212552,2.5417054327407,0.863771275156323,NA,"LOC101927410"
"ENSG00000260782",0.479687034535042,0.505110933536,5.64882577565563,2.66973108059643,0.849009409535858,NA,NA
"ENSG00000260784",2.69299958777287,-5.37646806194918,3.20101914928445,4.07711355338995,0.666241512023545,NA,NA
"ENSG00000260790",4.56842330243538,-0.694714526725098,3.13390308496197,2.56919881923983,0.860644250696937,NA,NA
"ENSG00000260792",0.37931069882797,1.46687328812459,5.64882577566517,1.57496120812252,0.954360565748908,NA,"LOC101929634"
"ENSG00000260798",0.316208530880256,0.505100059414305,5.64882577565975,1.49265428728394,0.959981016256554,NA,NA
"ENSG00000260799",4.83112202590296,6.47467897072904,5.53014174719658,4.43868295133399,NA,NA,NA
"ENSG00000260805",11.2373450450517,0.85733946160939,4.01549805471208,2.73208889923578,NA,NA,NA
"ENSG00000260809",1.37796892017145,2.182394538359,1.820685352781,3.87573692036301,0.69348810126507,NA,NA
"ENSG00000260810",0.256287918708014,0.505120544472056,5.64882577566316,1.6400406011694,0.949655727430969,NA,NA
"ENSG00000260830",1.33063365289157,0.504997111956077,5.64882577552072,2.7962153827226,0.833954857273397,NA,NA
"ENSG00000260834",0.531135151416023,0.505103004895211,5.64882577565154,2.77432249663984,0.836591808017547,NA,NA
"ENSG00000260837",6.23650377714955,-5.72322706880074,5.5293226331094,2.91792776832244,0.819075064986514,NA,NA
"ENSG00000260840",4.22379402201909,-0.456690973421241,5.64882577555642,4.68735491226867,0.584490539406347,NA,"LOC100996478"
"ENSG00000260844",5.1832631900566,-2.69219128812187,5.64882577564257,5.20410317575335,NA,NA,NA
"ENSG00000260851",0.458656615842546,-4.05941107434243,5.53932595373841,2.52102829675228,0.86610688065491,NA,NA
"ENSG00000260859",2.39985973612343,-4.8394761054601,5.53322398483508,4.20052356743657,0.649560666419464,NA,NA
"ENSG00000260866",1.94283563545059,-5.1723389952264,5.53146946777913,3.86411095316873,0.695059803740226,NA,NA
